,사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
395,통큰한우참숯구이,식육(숯불구이),051-8977202,부산광역시 부산진구 개금동 447-7,부산광역시 부산진구 백양대로 310 (개금동),383771.249248061,185777.614133389,영업/정상,https://pcmap.place.naver.com/restaurant/1828816727/review/visitor#,부산진구,개금동,개금동 통큰한우참숯구이,개금동 통큰한우참숯구이 051-8977202
396,비비큐치킨(부산양정점),호프/통닭,051-8530792,부산광역시 부산진구 양정동 447-9,부산광역시 부산진구 범양로 111-2 (양정동),388061.926066421,187972.927552035,영업/정상,,부산진구,양정동,양정동 비비큐치킨(부산양정점),양정동 비비큐치킨(부산양정점) 051-8530792
397,정가네아구찜,한식,051-8043935,부산광역시 부산진구 초읍동 293-1번지,부산광역시 부산진구 초읍천로108번길 4 (초읍동),386321.282793107,188834.114397771,영업/정상,,부산진구,초읍동,초읍동 정가네아구찜,초읍동 정가네아구찜 051-8043935
398,부산가야점굽네치킨,호프/통닭,051-8928277,부산광역시 부산진구 가야동 458-2,부산광역시 부산진구 가야대로552번길 135 (가야동),385297.996925313,185096.899612356,영업/정상,,부산진구,가야동,가야동 부산가야점굽네치킨,가야동 부산가야점굽네치킨 051-8928277
399,자연초갈비,경양식,051-8917692,부산광역시 부산진구 가야동 271-10,부산광역시 부산진구 대학로 14-1 (가야동),385512.600297495,185780.48038963,영업/정상,https://pcmap.place.naver.com/restaurant/16476035/review/visitor#,부산진구,가야동,가야동 자연초갈비,가야동 자연초갈비 051-8917692
400,콩나물해장국,한식,051-8952788,"부산광역시 부산진구 개금동 277-12번지 ,15","부산광역시 부산진구 백양대로 255 (개금동,,15)",384293.163492168,185941.484259592,영업/정상,,부산진구,개금동,개금동 콩나물해장국,개금동 콩나물해장국 051-8952788
401,정일식육식당,한식,051-8944989,부산광역시 부산진구 가야동 408-113번지,부산광역시 부산진구 엄광로 206 (가야동),385480.404200712,185234.11071114,영업/정상,https://pcmap.place.naver.com/restaurant/1664978091/review/visitor#,부산진구,가야동,가야동 정일식육식당,가야동 정일식육식당 051-8944989
402,프리덤피자치킨,호프/통닭,051-8968428,부산광역시 부산진구 개금동 336-1,부산광역시 부산진구 개금본동로4번길 10 (개금동),384507.898253707,186247.122639161,영업/정상,,부산진구,개금동,개금동 프리덤피자치킨,개금동 프리덤피자치킨 051-8968428
403,본가아구찜,한식,051-8951819,부산광역시 부산진구 가야동 506-18,"부산광역시 부산진구 가야공원로63번길 29, 1층 (가야동)",384980.350248158,185175.284125809,영업/정상,,부산진구,가야동,가야동 본가아구찜,가야동 본가아구찜 051-8951819
404,민속촌,한식,051-8943876,부산광역시 부산진구 개금동 470-20,부산광역시 부산진구 가야대로443번길 38-8 (개금동),384194.725507338,185829.342930398,영업/정상,,부산진구,개금동,개금동 민속촌,개금동 민속촌 051-8943876
405,칭따오,한식,051-8920288,부산광역시 부산진구 당감동 797 백양뜨란채,"부산광역시 부산진구 당감서로 169, 백양뜨란채 분산상가동 2층 201호 (당감동)",384652.815482369,187618.998555169,영업/정상,,부산진구,당감동,당감동 칭따오,당감동 칭따오 051-8920288
406,심청이왕족발,한식,051-896-5357,부산광역시 부산진구 가야동 264-1번지,"부산광역시 부산진구 가야대로588번길 14, 1층 (가야동)",385433.925417669,185775.273865053,영업/정상,https://pcmap.place.naver.com/restaurant/1953280966/review/visitor#,부산진구,가야동,가야동 심청이왕족발,가야동 심청이왕족발 051-896-5357
407,가평보리밥집,한식,051-9104050,부산광역시 부산진구 전포동 891-38번지 지오플레이스 4050호,"부산광역시 부산진구 동천로 4 (전포동,지오플레이스 4050호)",388095.097363087,185326.192499392,영업/정상,https://pcmap.place.naver.com/restaurant/1846858339/review/visitor#,부산진구,전포동,전포동 가평보리밥집,전포동 가평보리밥집 051-9104050
408,북경,중국식,051-8038889,부산광역시 부산진구 연지동 191-1번지,부산광역시 부산진구 연지로 23 (연지동),386885.433101561,187738.460790172,영업/정상,,부산진구,연지동,연지동 북경,연지동 북경 051-8038889
409,백양산하얀농원,한식,051-8958022,부산광역시 부산진구 당감동 650번지,"부산광역시 부산진구 백양순환로 39, 1층 (당감동)",385116.703702816,187370.0504964,영업/정상,https://pcmap.place.naver.com/restaurant/1203802018/review/visitor#,부산진구,당감동,당감동 백양산하얀농원,당감동 백양산하얀농원 051-8958022
410,우리끼리(WeKIRI),호프/통닭,051-8052800,부산광역시 부산진구 부전동 396-12,부산광역시 부산진구 새싹로14번길 5 (부전동),387459.78901943,186403.881644052,영업/정상,https://pcmap.place.naver.com/restaurant/1822789480/review/visitor#,부산진구,부전동,부전동 우리끼리(WeKIRI),부전동 우리끼리(WeKIRI) 051-8052800
411,풍종다슬기,한식,051-8983322,부산광역시 부산진구 당감동 480-15번지 무궁화상가 123동4호,"부산광역시 부산진구 당감로17번길 90 (당감동,무궁화상가 123동4호)",385413.836722115,186807.528762456,영업/정상,https://pcmap.place.naver.com/restaurant/20035656/review/visitor#,부산진구,당감동,당감동 풍종다슬기,당감동 풍종다슬기 051-8983322
412,역전할머니맥주 서면점,호프/통닭,,부산광역시 부산진구 부전동 168-447 지상1층,"부산광역시 부산진구 중앙대로680번가길 52, 지상1층 (부전동)",387734.463269618,186010.342718874,영업/정상,,부산진구,부전동,부전동 역전할머니맥주 서면점,부전동 역전할머니맥주 서면점 
413,미소식당,분식,051-8043051,부산광역시 부산진구 부전동 401-1 (1층),"부산광역시 부산진구 새싹로 41-1 (부전동,(1층))",387262.563667099,186601.011202638,영업/정상,,부산진구,부전동,부전동 미소식당,부전동 미소식당 051-8043051
414,쇠미골식당,한식,051-8055054,부산광역시 부산진구 초읍동 327-2,부산광역시 부산진구 성지곡로 55 (초읍동),386520.790177833,189478.891023782,영업/정상,,부산진구,초읍동,초읍동 쇠미골식당,초읍동 쇠미골식당 051-8055054
415,금홍,한식,051-891-9249,부산광역시 부산진구 당감동 731-2번지 지상2층,"부산광역시 부산진구 당감서로80번길 20, 지상2층 (당감동)",385607.190525267,187247.441921021,영업/정상,https://pcmap.place.naver.com/restaurant/89767535/review/visitor#,부산진구,당감동,당감동 금홍,당감동 금홍 051-891-9249
416,가마솥돼지국밥,한식,051-891-9905,부산광역시 부산진구 부암동 500번지 화승삼성아파트(1층) 22동 103호,"부산광역시 부산진구 백양순환로 89, 22동 1층 103호 (부암동, 화승삼성아파트상가)",385570.015221682,187424.7082035,영업/정상,https://pcmap.place.naver.com/restaurant/1875021651/review/visitor#,부산진구,부암동,부암동 가마솥돼지국밥,부암동 가마솥돼지국밥 051-891-9905
417,크라운호프 초읍점,호프/통닭,051-8978288,부산광역시 부산진구 초읍동 291-22,부산광역시 부산진구 새싹로 282 (초읍동),386431.273356526,188816.485759967,영업/정상,,부산진구,초읍동,초읍동 크라운호프 초읍점,초읍동 크라운호프 초읍점 051-8978288
418,중국성,중국식,051-8974446,부산광역시 부산진구 당감동 515-6번지 동원빌라상가101-103,,384970.715832,186772.837506466,영업/정상,,부산진구,당감동,당감동 중국성,당감동 중국성 051-8974446
419,하이바,식육(숯불구이),051-8162423,부산광역시 부산진구 부전동 162 (1층),"부산광역시 부산진구 서전로10번길 38, 1층 (부전동)",387611.006763273,186059.115508191,영업/정상,https://pcmap.place.naver.com/restaurant/1479802797/review/visitor#,부산진구,부전동,부전동 하이바,부전동 하이바 051-8162423
420,양가손만두,분식,051-8949870,부산광역시 부산진구 개금동 171-69,부산광역시 부산진구 가야대로482번길 16 (개금동),384424.114435614,185561.574714558,영업/정상,https://pcmap.place.naver.com/restaurant/32709036/review/visitor#,부산진구,개금동,개금동 양가손만두,개금동 양가손만두 051-8949870
421,우성각,한식,051-8534877,부산광역시 부산진구 양정동 89-4번지,"부산광역시 부산진구 연수로54번길 30, 1층 (양정동)",389181.959370776,188033.698801936,영업/정상,https://pcmap.place.naver.com/restaurant/1529425472/review/visitor#,부산진구,양정동,양정동 우성각,양정동 우성각 051-8534877
422,우리식당,한식,051-8070017,부산광역시 부산진구 부전동 32-5번지 (2층),"부산광역시 부산진구 범전로5번길 10, 2층 (부전동)",387886.448439808,186907.956939773,영업/정상,,부산진구,부전동,부전동 우리식당,부전동 우리식당 051-8070017
423,진미추어탕,한식,051-802-7930,부산광역시 부산진구 연지동 196-7번지,부산광역시 부산진구 동평로235번길 5 (연지동),386937.140356954,187606.500622895,영업/정상,,부산진구,연지동,연지동 진미추어탕,연지동 진미추어탕 051-802-7930
424,추억만들기2020,호프/통닭,051-802-5603,부산광역시 부산진구 부전동 262-1,부산광역시 부산진구 새싹로8번길 19 (부전동),387563.538027917,186404.130848621,영업/정상,https://pcmap.place.naver.com/restaurant/1457422601/review/visitor#,부산진구,부전동,부전동 추억만들기2020,부전동 추억만들기2020 051-802-5603
425,봉구비어,한식,051-891-0413,부산광역시 부산진구 당감동 305-26번지 (1층),"부산광역시 부산진구 당감로 53-3 (당감동,(1층))",385677.431882418,187150.400605243,영업/정상,,부산진구,당감동,당감동 봉구비어,당감동 봉구비어 051-891-0413
426,사랑채,한식,051-8053832,부산광역시 부산진구 초읍동 308-10번지,부산광역시 부산진구 월드컵대로472번길 24 (초읍동),386605.824210195,189049.786748285,영업/정상,,부산진구,초읍동,초읍동 사랑채,초읍동 사랑채 051-8053832
427,베르나,호프/통닭,051-8980118,부산광역시 부산진구 당감동 289-42번지,부산광역시 부산진구 동평로 98 (당감동),385808.296190547,187045.372806977,영업/정상,,부산진구,당감동,당감동 베르나,당감동 베르나 051-8980118
428,산내방,한식,051-8611460,부산광역시 부산진구 양정동 354-3번지 (2층),"부산광역시 부산진구 중앙대로910번길 16-1, 2층 (양정동)",388582.106594976,187707.541268891,영업/정상,https://pcmap.place.naver.com/restaurant/16761775/review/visitor#,부산진구,양정동,양정동 산내방,양정동 산내방 051-8611460
429,정든밥집,한식,051-8948373,부산광역시 부산진구 당감동 699-46번지 1층,"부산광역시 부산진구 당감서로 117, 1층 (당감동)",385225.871206373,187431.060078538,영업/정상,https://pcmap.place.naver.com/restaurant/1089432439/review/visitor#,부산진구,당감동,당감동 정든밥집,당감동 정든밥집 051-8948373
430,삼성자판기상사,한식,,부산광역시 부산진구 부전동 255-26 외 2개 소재지,"부산광역시 부산진구 중앙대로 703-1 (부전동,외 2개 소재지)",387527.59036477,186001.853574258,영업/정상,,부산진구,부전동,부전동 삼성자판기상사,부전동 삼성자판기상사 
431,해초과메기 양정점,횟집,051-8625905,부산광역시 부산진구 양정동 90-8,부산광역시 부산진구 연수로54번길 20 (양정동),389160.995913833,188077.976632573,영업/정상,,부산진구,양정동,양정동 해초과메기 양정점,양정동 해초과메기 양정점 051-8625905
432,만만,한식,051-861-3573,부산광역시 부산진구 양정동 386-6 (1층),"부산광역시 부산진구 거제대로60번길 23, 1층 (양정동)",388400.539168345,188007.39770033,영업/정상,https://pcmap.place.naver.com/restaurant/1240283656/review/visitor#,부산진구,양정동,양정동 만만,양정동 만만 051-861-3573
433,부산쪽쪽갈비,한식,051-8168803,부산광역시 부산진구 부전동 516-68번지,부산광역시 부산진구 중앙대로691번가길 32 (부전동),387237.055373346,185992.171484653,영업/정상,https://pcmap.place.naver.com/restaurant/12039309/review/visitor#,부산진구,부전동,부전동 부산쪽쪽갈비,부전동 부산쪽쪽갈비 051-8168803
434,곱테랑,한식,051-904-6082,부산광역시 부산진구 부전동 168-108,"부산광역시 부산진구 중앙대로680번가길 55-18, 1층 (부전동)",387680.73619904,186034.934424777,영업/정상,https://pcmap.place.naver.com/restaurant/1397271013/review/visitor#,부산진구,부전동,부전동 곱테랑,부전동 곱테랑 051-904-6082
435,달달한,한식,051-8919642,부산광역시 부산진구 가야동 416-29번지,부산광역시 부산진구 대학로 81 (가야동),385352.472261292,185162.510512947,영업/정상,,부산진구,가야동,가야동 달달한,가야동 달달한 051-8919642
436,마당쇠돼지꼬리,기타,,부산광역시 부산진구 범천동 871-23,부산광역시 부산진구 신천대로65번길 64 (범천동),387468.017056893,185077.122197231,영업/정상,,부산진구,범천동,범천동 마당쇠돼지꼬리,범천동 마당쇠돼지꼬리 
437,윤식당,식육(숯불구이),051-865-9291,부산광역시 부산진구 양정동 364-14,부산광역시 부산진구 양지로14번길 12 (양정동),388463.807333447,187487.451258779,영업/정상,https://pcmap.place.naver.com/restaurant/1835542348/review/visitor#,부산진구,양정동,양정동 윤식당,양정동 윤식당 051-865-9291
438,부산반점,중국식,051-8191667,부산광역시 부산진구 부암동 343-13번지,부산광역시 부산진구 동평로 117-1 (부암동),386003.519210353,187146.261516345,영업/정상,https://pcmap.place.naver.com/restaurant/16466436/review/visitor#,부산진구,부암동,부암동 부산반점,부암동 부산반점 051-8191667
439,박가네 대박집,한식,051-8989655,부산광역시 부산진구 가야동 361-95,"부산광역시 부산진구 엄광로 260, 1층 (가야동)",385710.756747983,185725.289187948,영업/정상,https://pcmap.place.naver.com/restaurant/1370492280/review/visitor#,부산진구,가야동,가야동 박가네 대박집,가야동 박가네 대박집 051-8989655
440,엘,기타,051-809-3989,"부산광역시 부산진구 부전동 519-5 외 1필지(-50), 지상2층","부산광역시 부산진구 가야대로784번길 52, 지상2층 (부전동)",387376.10506241,185936.217453959,영업/정상,,부산진구,부전동,부전동 엘,부전동 엘 051-809-3989
441,두메산골민속주토속빈대떡마을,한식,051-8025488,"부산광역시 부산진구 초읍동 281-2 ,28","부산광역시 부산진구 새싹로 273 (초읍동,,28)",386406.2806697,188721.459351121,영업/정상,,부산진구,초읍동,초읍동 두메산골민속주토속빈대떡마을,초읍동 두메산골민속주토속빈대떡마을 051-8025488
442,본죽 서면시장점,분식,051-8060800,부산광역시 부산진구 부전동 255-42번지 외 2필지,"부산광역시 부산진구 중앙대로 701-4 (부전동,외 2필지)",387529.821515551,185969.113269754,영업/정상,https://pcmap.place.naver.com/restaurant/12928066/review/visitor#,부산진구,부전동,부전동 본죽 서면시장점,부전동 본죽 서면시장점 051-8060800
443,진칼국수,분식,051-8065633,부산광역시 부산진구 부전동 260-11번지,부산광역시 부산진구 중앙대로743번길 7 (부전동),387595.486722947,186388.213995685,영업/정상,https://pcmap.place.naver.com/restaurant/37969921/review/visitor#,부산진구,부전동,부전동 진칼국수,부전동 진칼국수 051-8065633
444,3000냥국밥집,기타,051-8078210,부산광역시 부산진구 부전동 396-10번지,부산광역시 부산진구 새싹로 16-1 (부전동),387446.249301605,186419.424152962,영업/정상,,부산진구,부전동,부전동 3000냥국밥집,부전동 3000냥국밥집 051-8078210
445,동촌식당,식육(숯불구이),051-8931798,부산광역시 부산진구 개금동 379-4,부산광역시 부산진구 개금본동로23번길 30 (개금동),384254.211163344,186249.838948266,영업/정상,https://pcmap.place.naver.com/restaurant/1049450886/review/visitor#,부산진구,개금동,개금동 동촌식당,개금동 동촌식당 051-8931798
446,양산할매국시,한식,051-501-1294,부산광역시 부산진구 양정동 310-5 (1층),"부산광역시 부산진구 연수로 15 (양정동, (1층))",388770.530728042,188030.035673543,영업/정상,https://pcmap.place.naver.com/restaurant/34301175/review/visitor#,부산진구,양정동,양정동 양산할매국시,양정동 양산할매국시 051-501-1294
447,승승(당감3호점),식육(숯불구이),,부산광역시 부산진구 당감동 500-17 (1층),"부산광역시 부산진구 당감로17번길 79, 1층 (당감동)",385404.165428334,186671.774806914,영업/정상,https://pcmap.place.naver.com/restaurant/1122917811/review/visitor#,부산진구,당감동,당감동 승승(당감3호점),당감동 승승(당감3호점) 
448,안한정식,한식,051-864-8644,부산광역시 부산진구 양정동 257-2번지 (1층),"부산광역시 부산진구 거제천로40번길 12 (양정동,(1층))",388716.939425566,188532.013170036,영업/정상,https://pcmap.place.naver.com/restaurant/1901012407/review/visitor#,부산진구,양정동,양정동 안한정식,양정동 안한정식 051-864-8644
449,갈비에반해찜,식육(숯불구이),051-816-9612,부산광역시 부산진구 부전동 125-5번지 (1층),"부산광역시 부산진구 서전로9번길 34 (부전동,(1층))",387745.341090042,186384.501607695,영업/정상,https://pcmap.place.naver.com/restaurant/1291958312/review/visitor#,부산진구,부전동,부전동 갈비에반해찜,부전동 갈비에반해찜 051-816-9612
450,하루가,한식,051-8951315,부산광역시 부산진구 당감동 503-2,부산광역시 부산진구 당감서로 7-1 (당감동),385469.120567692,186607.856014062,영업/정상,https://pcmap.place.naver.com/restaurant/1647112791/review/visitor#,부산진구,당감동,당감동 하루가,당감동 하루가 051-8951315
451,다금,한식,051-808-3455,부산광역시 부산진구 초읍동 165-4,"부산광역시 부산진구 월드컵대로474번길 4, 1,2층 (초읍동)",386576.367136365,188920.372005222,영업/정상,https://pcmap.place.naver.com/restaurant/16419707/review/visitor#,부산진구,초읍동,초읍동 다금,초읍동 다금 051-808-3455
452,킴스조개구이,기타,051-8687896,부산광역시 부산진구 양정동 507-9번지 (2층),"부산광역시 부산진구 동평로 368 (양정동,(2층))",388089.268341735,188104.419462382,영업/정상,,부산진구,양정동,양정동 킴스조개구이,양정동 킴스조개구이 051-8687896
453,꼬꼬아찌,통닭(치킨),051-8925892,부산광역시 부산진구 가야동 454-3번지,"부산광역시 부산진구 가야대로572번길 105, 1층 (가야동)",385290.909298926,185284.390494409,영업/정상,,부산진구,가야동,가야동 꼬꼬아찌,가야동 꼬꼬아찌 051-8925892
454,원조가야밀면,냉면집,,부산광역시 부산진구 가야동 454-3번지,부산광역시 부산진구 가야대로572번길 105 (가야동),385290.909298926,185284.390494409,영업/정상,,부산진구,가야동,가야동 원조가야밀면,가야동 원조가야밀면 
455,BHC개금점,호프/통닭,051-8968765,부산광역시 부산진구 개금동 462-24 외3필지,"부산광역시 부산진구 백양대로 305 (개금동,외3필지)",383828.537350499,185752.692611456,영업/정상,,부산진구,개금동,개금동 BHC개금점,개금동 BHC개금점 051-8968765
456,베트남노상식당,호프/통닭,051-6370890,부산광역시 부산진구 범천동 1234-10,부산광역시 부산진구 신암로83번길 6 (범천동),387018.082539664,185211.032096696,영업/정상,,부산진구,범천동,범천동 베트남노상식당,범천동 베트남노상식당 051-6370890
457,바다횟집,횟집,051-8047226,부산광역시 부산진구 부암동 506-4,부산광역시 부산진구 당감서로 92-1 (부암동),385467.129523765,187392.665917306,영업/정상,,부산진구,부암동,부암동 바다횟집,부암동 바다횟집 051-8047226
458,풍년전골,한식,,부산광역시 부산진구 개금동 605-33번지 25/4,"부산광역시 부산진구 가야대로406번길 13 (개금동,25/4)",383749.02053247,185419.775610543,영업/정상,,부산진구,개금동,개금동 풍년전골,개금동 풍년전골 
459,투다리신개금점,한식,051-8912555,부산광역시 부산진구 개금동 462-24번지,부산광역시 부산진구 백양대로 305 (개금동),383828.537350499,185752.692611456,영업/정상,,부산진구,개금동,개금동 투다리신개금점,개금동 투다리신개금점 051-8912555
460,주식회사더행복,기타,051-808-7972,부산광역시 부산진구 부전동 397-19,"부산광역시 부산진구 서면문화로 22, 1층 (부전동)",387341.429653001,186398.647943271,영업/정상,,부산진구,부전동,부전동 주식회사더행복,부전동 주식회사더행복 051-808-7972
461,다올막창,한식,051-8679393,부산광역시 부산진구 양정동 393-18,"부산광역시 부산진구 중앙대로909번길 6, 1층 (양정동)",388487.25030409,187792.333146794,영업/정상,https://pcmap.place.naver.com/restaurant/16396998/review/visitor#,부산진구,양정동,양정동 다올막창,양정동 다올막창 051-8679393
462,진미식당,한식,051-8656337,부산광역시 부산진구 양정동 271-14 1층,"부산광역시 부산진구 연수로 41, 1층 (양정동)",388998.203034751,188146.135418767,영업/정상,,부산진구,양정동,양정동 진미식당,양정동 진미식당 051-8656337
463,635,호프/통닭,051-8913363,부산광역시 부산진구 가야동 375-9번지,부산광역시 부산진구 대학로 10-7 (가야동),385538.593106498,185804.352051832,영업/정상,,부산진구,가야동,가야동 635,가야동 635 051-8913363
464,양정곱창마을,한식,051-852-1388,부산광역시 부산진구 양정동 506-28,부산광역시 부산진구 범양로125번길 17 (양정동),388035.277615906,188068.099303492,영업/정상,https://pcmap.place.naver.com/restaurant/16761660/review/visitor#,부산진구,양정동,양정동 양정곱창마을,양정동 양정곱창마을 051-852-1388
465,(주)사미헌,한식,051-8196677,부산광역시 부산진구 부전동 474-26번지,"부산광역시 부산진구 서면문화로 19, 지하1~4층 (부전동)",387324.132813139,186361.104091883,영업/정상,https://pcmap.place.naver.com/restaurant/11830840/review/visitor#,부산진구,부전동,부전동 (주)사미헌,부전동 (주)사미헌 051-8196677
466,303화덕초읍,기타,051-802-8409,부산광역시 부산진구 초읍동 296-46 지상1층,"부산광역시 부산진구 월드컵대로 466, 지상1층 (초읍동)",386656.328921799,188978.356660867,영업/정상,,부산진구,초읍동,초읍동 303화덕초읍,초읍동 303화덕초읍 051-802-8409
467,초원곰탕 서면점,한식,051-8050403,부산광역시 부산진구 부전동 264-10 (1층),"부산광역시 부산진구 부전로152번길 55 (부전동,(1층))",387490.167800496,186450.610434682,영업/정상,https://pcmap.place.naver.com/restaurant/1155295192/review/visitor#,부산진구,부전동,부전동 초원곰탕 서면점,부전동 초원곰탕 서면점 051-8050403
468,더(The)맛있는집,식육(숯불구이),051-895-8455,부산광역시 부산진구 당감동 794-0번지 (1층),"부산광역시 부산진구 백양산로53번길 84, 1층 105호 (당감동)",384561.358373245,187790.607863418,영업/정상,,부산진구,당감동,당감동 더(The)맛있는집,당감동 더(The)맛있는집 051-895-8455
469,개금곱창전문,한식,051-8911607,부산광역시 부산진구 개금동 540-145,부산광역시 부산진구 엄광로 46 (개금동),384116.535618825,185077.986532247,영업/정상,,부산진구,개금동,개금동 개금곱창전문,개금동 개금곱창전문 051-8911607
470,우체국옆2층,호프/통닭,051-6368111,부산광역시 부산진구 범천동 853-29번지 2층,"부산광역시 부산진구 황령대로18번길 17, 2층 (범천동)",387805.960765567,185062.247678356,영업/정상,https://pcmap.place.naver.com/restaurant/1528920753/review/visitor#,부산진구,범천동,범천동 우체국옆2층,범천동 우체국옆2층 051-6368111
471,기와집,경양식,051-8077743,부산광역시 부산진구 전포동 187-17번지,부산광역시 부산진구 진남로373번길 34 (전포동),388519.278910682,186419.188857998,영업/정상,,부산진구,전포동,전포동 기와집,전포동 기와집 051-8077743
472,가야식당,한식,051-8956609,부산광역시 부산진구 가야동 617-28번지,부산광역시 부산진구 냉정로 268 (가야동),384826.103575463,185411.802764842,영업/정상,,부산진구,가야동,가야동 가야식당,가야동 가야식당 051-8956609
473,산골식당,한식,051-8084261,부산광역시 부산진구 연지동 177-38번지,부산광역시 부산진구 동평로223번길 24 (연지동),386751.742709698,187583.677000372,영업/정상,,부산진구,연지동,연지동 산골식당,연지동 산골식당 051-8084261
474,멕시칸치킨,호프/통닭,051-8967979,부산광역시 부산진구 개금동 540-191번지,부산광역시 부산진구 엄광로 56 (개금동),384207.654443745,185076.494108925,영업/정상,,부산진구,개금동,개금동 멕시칸치킨,개금동 멕시칸치킨 051-8967979
475,서면숯불갈비,한식,,부산광역시 부산진구 부전동 486-11번지,부산광역시 부산진구 서면문화로5번길 17 (부전동),387326.087571285,186269.409917691,영업/정상,https://pcmap.place.naver.com/restaurant/16434796/review/visitor#,부산진구,부전동,부전동 서면숯불갈비,부전동 서면숯불갈비 
476,남천식당,한식,051-6367583,부산광역시 부산진구 범천동 841-210번지,부산광역시 부산진구 범일로142번길 43 (범천동),387824.468688961,184578.703399714,영업/정상,,부산진구,범천동,범천동 남천식당,범천동 남천식당 051-6367583
477,공원연탄갈비,한식,051-8919628,부산광역시 부산진구 가야동 599-3번지,부산광역시 부산진구 가야공원로 38 (가야동),384894.207769798,185329.479274919,영업/정상,,부산진구,가야동,가야동 공원연탄갈비,가야동 공원연탄갈비 051-8919628
478,더블린 데이,분식,051-8043034,부산광역시 부산진구 부전동 522-49번지,부산광역시 부산진구 서면로 29 (부전동),387417.686483093,185733.216997078,영업/정상,https://pcmap.place.naver.com/restaurant/38500819/review/visitor#,부산진구,부전동,부전동 더블린 데이,부전동 더블린 데이 051-8043034
479,다잡아낚시고기,횟집,051-8162552,부산광역시 부산진구 부전동 406-4번지,부산광역시 부산진구 서면문화로 39-1 (부전동),387199.326568483,186542.932536743,영업/정상,,부산진구,부전동,부전동 다잡아낚시고기,부전동 다잡아낚시고기 051-8162552
480,금천식당,한식,051-8950245,부산광역시 부산진구 가야동 288-1번지,부산광역시 부산진구 가야대로572번길 24 (가야동),385320.297651033,185669.472778908,영업/정상,,부산진구,가야동,가야동 금천식당,가야동 금천식당 051-8950245
481,속보이는만두,한식,051-8948665,부산광역시 부산진구 당감동 302-19,부산광역시 부산진구 동평로 105 (당감동),385870.978172115,187105.99725064,영업/정상,https://pcmap.place.naver.com/restaurant/1045024762/review/visitor#,부산진구,당감동,당감동 속보이는만두,당감동 속보이는만두 051-8948665
482,기와집,한식,051-8082383,부산광역시 부산진구 부암동 80-20 (1층),"부산광역시 부산진구 새싹로 93-7, 1층 (부암동)",386948.710822407,187015.817473271,영업/정상,,부산진구,부암동,부암동 기와집,부암동 기와집 051-8082383
483,솔잎,중국식,,부산광역시 부산진구 양정동 390-0번지,부산광역시 부산진구 동평로420번길 18 (양정동),388486.657611629,187914.991351658,영업/정상,,부산진구,양정동,양정동 솔잎,양정동 솔잎 
484,종로빈대떡,한식,,부산광역시 부산진구 부전동 521-24,부산광역시 부산진구 부전로20번길 32-7 (부전동),387387.008083417,185755.836465926,영업/정상,,부산진구,부전동,부전동 종로빈대떡,부전동 종로빈대떡 
485,우리집아구찜,한식,,부산광역시 부산진구 당감동 984번지,부산광역시 부산진구 가야대로703번길 6 (당감동),386599.076468986,186168.038794384,영업/정상,https://pcmap.place.naver.com/restaurant/1805964603/review/visitor#,부산진구,당감동,당감동 우리집아구찜,당감동 우리집아구찜 
486,서울식당,한식,051-803-3624,부산광역시 부산진구 부전동 266-4번지,부산광역시 부산진구 새싹로8번길 28 (부전동),387602.112964651,186416.33565071,영업/정상,,부산진구,부전동,부전동 서울식당,부전동 서울식당 051-803-3624
487,다도해,한식,051-809-5353,"부산광역시 부산진구 부전동 474-34번지 ,35(1층)","부산광역시 부산진구 부전로96번길 15, 1층 (부전동)",387221.068233359,186341.820272668,영업/정상,https://pcmap.place.naver.com/restaurant/16407695/review/visitor#,부산진구,부전동,부전동 다도해,부전동 다도해 051-809-5353
488,노랑통닭 가야점,호프/통닭,,부산광역시 부산진구 가야동 454-3,부산광역시 부산진구 가야대로572번길 105 (가야동),385290.909298926,185284.390494409,영업/정상,,부산진구,가야동,가야동 노랑통닭 가야점,가야동 노랑통닭 가야점 
489,기장멸치전문점,한식,051-8191808,부산광역시 부산진구 부전동 233-2번지,부산광역시 부산진구 신천대로62번길 43 (부전동),387477.77859986,185658.847408325,영업/정상,https://pcmap.place.naver.com/restaurant/1084265027/review/visitor#,부산진구,부전동,부전동 기장멸치전문점,부전동 기장멸치전문점 051-8191808
490,고향맛순두부,한식,051-8197442,부산광역시 부산진구 초읍동 292-31 (1층),"부산광역시 부산진구 새싹로277번길 8 (초읍동,(1층))",386384.419602734,188760.695613078,영업/정상,https://pcmap.place.naver.com/restaurant/1680407270/review/visitor#,부산진구,초읍동,초읍동 고향맛순두부,초읍동 고향맛순두부 051-8197442
491,선희구이,한식,051-8023606,부산광역시 부산진구 부전동 477-1번지,부산광역시 부산진구 부전로96번길 32 (부전동),387305.620056032,186319.276267135,영업/정상,https://pcmap.place.naver.com/restaurant/19687304/review/visitor#,부산진구,부전동,부전동 선희구이,부전동 선희구이 051-8023606
492,명성식당,한식,051-8955225,부산광역시 부산진구 개금동 21-2번지 번지(1층일부),"부산광역시 부산진구 개금본동로 39 (개금동,번지(1층일부))",384262.970001992,186302.809053194,영업/정상,https://pcmap.place.naver.com/restaurant/16482860/review/visitor#,부산진구,개금동,개금동 명성식당,개금동 명성식당 051-8955225
