,사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
393,초연뜰,한식,,부산광역시 부산진구 초읍동 206-123번지,"부산광역시 부산진구 성지로113번길 33, 1층 (초읍동)",386835.304125867,188538.576073861,영업/정상,https://pcmap.place.naver.com/restaurant/1955326686/review/visitor#,부산진구,초읍동,초읍동 초연뜰,초읍동 초연뜰 
394,홍주방(양정점),중국식,,부산광역시 부산진구 양정동 361-25,"부산광역시 부산진구 양지로 13-1, 1층 (양정동)",388516.029554927,187511.652447976,영업/정상,https://pcmap.place.naver.com/restaurant/1812586528/review/visitor#,부산진구,양정동,양정동 홍주방(양정점),양정동 홍주방(양정점) 
395,집밥한그릇,한식,,부산광역시 부산진구 범천동 869-15번지 대휘빌딩,"부산광역시 부산진구 중앙대로 629-10, 대휘빌딩 1층 101호 (범천동)",387525.764548199,185255.305459549,영업/정상,https://pcmap.place.naver.com/restaurant/21244367/review/visitor#,부산진구,범천동,범천동 집밥한그릇,범천동 집밥한그릇 
396,몬베튼(Mountbatten),기타,,부산광역시 부산진구 전포동 312-25,"부산광역시 부산진구 서전로58번길 62, 1층 (전포동)",388186.17970669,185935.352932673,영업/정상,https://pcmap.place.naver.com/restaurant/1061063683/review/visitor#,부산진구,전포동,전포동 몬베튼(Mountbatten),전포동 몬베튼(Mountbatten) 
397,자이콥21,기타,,부산광역시 부산진구 전포동 361-21,"부산광역시 부산진구 전포대로176번길 12-7, 1~2층 (전포동)",388237.790389536,185608.54394526,영업/정상,https://pcmap.place.naver.com/restaurant/1084149570/review/visitor#,부산진구,전포동,전포동 자이콥21,전포동 자이콥21 
398,멕시카나 개금본점,호프/통닭,051-8989293,부산광역시 부산진구 개금동 371-47,"부산광역시 부산진구 백양대로238번길 18, 1층 (개금동)",384354.74348231,186177.554083919,영업/정상,,부산진구,개금동,개금동 멕시카나 개금본점,개금동 멕시카나 개금본점 051-8989293
399,라라샹즈,한식,051-8168878,부산광역시 부산진구 부전동 224-15,"부산광역시 부산진구 동천로 45, 1층 (부전동)",387843.112685859,185690.543603168,영업/정상,https://pcmap.place.naver.com/restaurant/1695518122/review/visitor#,부산진구,부전동,부전동 라라샹즈,부전동 라라샹즈 051-8168878
400,형제닭도리 양정점,한식,,부산광역시 부산진구 양정동 394-30,"부산광역시 부산진구 동평로406번길 61, 1층 (양정동)",388423.702491093,187727.993640008,영업/정상,https://pcmap.place.naver.com/restaurant/1759319060/review/visitor#,부산진구,양정동,양정동 형제닭도리 양정점,양정동 형제닭도리 양정점 
401,미진축산 전포점,기타,,부산광역시 부산진구 전포동 638-7,"부산광역시 부산진구 서전로47번길 48, 1층 (전포동)",388076.913608566,186486.568930694,영업/정상,,부산진구,전포동,전포동 미진축산 전포점,전포동 미진축산 전포점 
402,한끗,한식,,부산광역시 부산진구 부전동 168-41번지,"부산광역시 부산진구 서전로10번길 17, 1층 (부전동)",387682.634368182,186142.9175552,영업/정상,,부산진구,부전동,부전동 한끗,부전동 한끗 
403,만선호프3,호프/통닭,,부산광역시 부산진구 부전동 241-27,"부산광역시 부산진구 중앙대로 685-1, 5층 (부전동)",387525.37063652,185810.639047595,영업/정상,https://pcmap.place.naver.com/restaurant/1899292645/review/visitor#,부산진구,부전동,부전동 만선호프3,부전동 만선호프3 
404,만선호프2,호프/통닭,,부산광역시 부산진구 부전동 241-27,"부산광역시 부산진구 중앙대로 685-1, 3층 (부전동)",387525.37063652,185810.639047595,영업/정상,https://pcmap.place.naver.com/restaurant/1899292645/review/visitor#,부산진구,부전동,부전동 만선호프2,부전동 만선호프2 
405,린선 DINING,중국식,,부산광역시 부산진구 부전동 524-5 황제주차빌딩,"부산광역시 부산진구 부전로 34, 1층 (부전동)",387328.542159139,185716.205053727,영업/정상,https://pcmap.place.naver.com/restaurant/1991153735/review/visitor#,부산진구,부전동,부전동 린선 DINING,부전동 린선 DINING 
406,이태리살롱,경양식,,부산광역시 부산진구 개금동 177-252번지,"부산광역시 부산진구 복지로13번길 21, 1층 일부호 (개금동)",384134.089881622,185526.588471624,영업/정상,https://pcmap.place.naver.com/restaurant/1999060158/review/visitor#,부산진구,개금동,개금동 이태리살롱,개금동 이태리살롱 
407,남도분식 서면삼정타워점,한식,,부산광역시 부산진구 부전동 227-2 삼정타워,"부산광역시 부산진구 중앙대로 672, 삼정타워 5층 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 남도분식 서면삼정타워점,부전동 남도분식 서면삼정타워점 
408,텐바,호프/통닭,,부산광역시 부산진구 부전동 254-8번지,"부산광역시 부산진구 서면로68번길 53, 4층 (부전동)",387508.41679406,185882.757046935,영업/정상,https://pcmap.place.naver.com/restaurant/1260012584/review/visitor#,부산진구,부전동,부전동 텐바,부전동 텐바 
409,사심초밥,일식,,부산광역시 부산진구 전포동 663-6,"부산광역시 부산진구 서전로37번길 14, 1층 107-108호 (전포동)",387995.070168789,186309.298920442,영업/정상,https://pcmap.place.naver.com/restaurant/1353881383/review/visitor#,부산진구,전포동,전포동 사심초밥,전포동 사심초밥 
410,스테이크어스NC서면점,경양식,,부산광역시 부산진구 전포동 668-1,"부산광역시 부산진구 동천로 92, 엔씨백화점 6층 (전포동)",387920.292113406,186157.316240541,영업/정상,https://pcmap.place.naver.com/restaurant/1963448293/review/visitor#,부산진구,전포동,전포동 스테이크어스NC서면점,전포동 스테이크어스NC서면점 
411,개금칼국수,분식,,부산광역시 부산진구 개금동 764번지,"부산광역시 부산진구 진사로48번길 5, 1층 (개금동)",383666.421655948,184952.341260045,영업/정상,,부산진구,개금동,개금동 개금칼국수,개금동 개금칼국수 
412,부전설렁탕,한식,051-930-1777,부산광역시 부산진구 부전동 573-7번지 서면호텔 복합시설,"부산광역시 부산진구 중앙대로 777, 서면호텔 복합시설 1층 101(일부)호 (부전동)",387795.767511559,186686.460990556,영업/정상,,부산진구,부전동,부전동 부전설렁탕,부전동 부전설렁탕 051-930-1777
413,미나토,호프/통닭,,부산광역시 부산진구 전포동 903 부산전포사랑으로부영 상가동 101호,"부산광역시 부산진구 동성로 82, 상가동 1층 101호 (전포동, 부산전포사랑으로부영)",388447.267051314,186285.997333193,영업/정상,https://pcmap.place.naver.com/restaurant/1902626909/review/visitor#,부산진구,전포동,전포동 미나토,전포동 미나토 
414,"헤이주드(Hey,jude)",기타,,부산광역시 부산진구 전포동 355-3번지,"부산광역시 부산진구 서전로68번길 110, 2층 (전포동)",388298.805777284,185696.478683206,영업/정상,https://pcmap.place.naver.com/restaurant/1720284071/review/visitor#,부산진구,전포동,"전포동 헤이주드(Hey,jude)","전포동 헤이주드(Hey,jude) "
415,루나카페,기타,,부산광역시 부산진구 범천동 858-43번지,"부산광역시 부산진구 황령대로 15, 2층 (범천동)",387766.337176068,185168.553135043,영업/정상,https://pcmap.place.naver.com/restaurant/1391395302/review/visitor#,부산진구,범천동,범천동 루나카페,범천동 루나카페 
416,한치대첩,한식,,부산광역시 부산진구 초읍동 281-32번지,"부산광역시 부산진구 새싹로 267-4, 1층 (초읍동)",386425.098411352,188676.335949736,영업/정상,https://pcmap.place.naver.com/restaurant/1343725484/review/visitor#,부산진구,초읍동,초읍동 한치대첩,초읍동 한치대첩 
417,구드만,기타,,부산광역시 부산진구 전포동 308-22,"부산광역시 부산진구 전포대로210번길 27, 2층 (전포동)",388277.394306294,185992.902035086,영업/정상,https://pcmap.place.naver.com/restaurant/1283579801/review/visitor#,부산진구,전포동,전포동 구드만,전포동 구드만 
418,닭서방통다리치킨(개금점),호프/통닭,051-898-9200,부산광역시 부산진구 개금동 447-43,"부산광역시 부산진구 백양대로 319, 2층 (개금동)",383699.001789409,185711.400343244,영업/정상,https://pcmap.place.naver.com/restaurant/1099560869/review/visitor#,부산진구,개금동,개금동 닭서방통다리치킨(개금점),개금동 닭서방통다리치킨(개금점) 051-898-9200
419,준분식,분식,,부산광역시 부산진구 전포동 903번지 부산전포사랑으로부영,"부산광역시 부산진구 동성로 82, 1층 101일부호 (전포동, 부산전포사랑으로부영)",388447.267051314,186285.997333193,영업/정상,https://pcmap.place.naver.com/restaurant/1874115900/review/visitor#,부산진구,전포동,전포동 준분식,전포동 준분식 
420,장모족발,식육(숯불구이),051-8065858,부산광역시 부산진구 전포동 658-9번지,"부산광역시 부산진구 동천로132번길 6, 1층 (전포동)",387870.565199166,186539.094246698,영업/정상,https://pcmap.place.naver.com/restaurant/1939096528/review/visitor#,부산진구,전포동,전포동 장모족발,전포동 장모족발 051-8065858
421,12열차,한식,051-804-6866,부산광역시 부산진구 부전동 263-26,"부산광역시 부산진구 새싹로8번길 27, 1층 (부전동)",387577.289822238,186422.883624465,영업/정상,,부산진구,부전동,부전동 12열차,부전동 12열차 051-804-6866
422,드림에프엔디,한식,,부산광역시 부산진구 부전동 526-8번지,"부산광역시 부산진구 신천대로102번길 28, 1층 (부전동)",387238.872059323,185721.496049729,영업/정상,https://pcmap.place.naver.com/restaurant/1656801274/review/visitor#,부산진구,부전동,부전동 드림에프엔디,부전동 드림에프엔디 
423,합천식당,한식,,부산광역시 부산진구 범천동 839-42번지,"부산광역시 부산진구 자유평화로 17, 1층 (범천동)",387829.164455802,184442.667108134,영업/정상,,부산진구,범천동,범천동 합천식당,범천동 합천식당 
424,하삼동커피 서면부전점,한식,,부산광역시 부산진구 부전동 55-2,"부산광역시 부산진구 중앙대로783번길 8, 1층 (부전동)",387837.335714573,186746.745584884,영업/정상,,부산진구,부전동,부전동 하삼동커피 서면부전점,부전동 하삼동커피 서면부전점 
425,팔딱추어탕,한식,051-817-1955,부산광역시 부산진구 전포동 591-17번지 (1층),"부산광역시 부산진구 동성로 132 (전포동,(1층))",388045.56597667,186587.325353976,영업/정상,https://pcmap.place.naver.com/restaurant/21108205/review/visitor#,부산진구,전포동,전포동 팔딱추어탕,전포동 팔딱추어탕 051-817-1955
426,OK암소갈비,한식,051-817-2762,부산광역시 부산진구 부암동 401-4번지,부산광역시 부산진구 당감로64번길 30 (부암동),385805.812606358,187306.751367824,영업/정상,https://pcmap.place.naver.com/restaurant/36498730/review/visitor#,부산진구,부암동,부암동 OK암소갈비,부암동 OK암소갈비 051-817-2762
427,벽산아구찜,한식,051-8947735,부산광역시 부산진구 개금동 563-1번지,부산광역시 부산진구 엄광로 63 (개금동),384293.040701316,185082.287145238,영업/정상,https://pcmap.place.naver.com/restaurant/16800685/review/visitor#,부산진구,개금동,개금동 벽산아구찜,개금동 벽산아구찜 051-8947735
428,진미식당,한식,,부산광역시 부산진구 가야동 150-27번지,부산광역시 부산진구 가야공원로 20 (가야동),384880.404489823,185495.413430904,영업/정상,,부산진구,가야동,가야동 진미식당,가야동 진미식당 
429,유남주(돼지구이전문점),횟집,051-802-7894,부산광역시 부산진구 전포동 882-1번지 (1층),"부산광역시 부산진구 전포대로175번길 45, 1층 (전포동)",387888.353444113,185606.79046424,영업/정상,https://pcmap.place.naver.com/restaurant/1275984125/review/visitor#,부산진구,전포동,전포동 유남주(돼지구이전문점),전포동 유남주(돼지구이전문점) 051-802-7894
430,양통촌국수,분식,051-897-7407,부산광역시 부산진구 가야동 484-14번지,부산광역시 부산진구 엄광로 135-1 (가야동),384904.147961278,185040.603890514,영업/정상,https://pcmap.place.naver.com/restaurant/13574122/review/visitor#,부산진구,가야동,가야동 양통촌국수,가야동 양통촌국수 051-897-7407
431,경동아구찜,한식,051816-0730,부산광역시 부산진구 전포동 657-4,부산광역시 부산진구 동천로132번길 22-6 (전포동),387922.928223865,186511.483018314,영업/정상,https://pcmap.place.naver.com/restaurant/1480415515/review/visitor#,부산진구,전포동,전포동 경동아구찜,전포동 경동아구찜 051816-0730
432,장충동족발,한식,051-8066769,부산광역시 부산진구 부전동 232-4번지,"부산광역시 부산진구 신천대로62번길 42, 1층 (부전동)",387515.491572096,185650.770399264,영업/정상,,부산진구,부전동,부전동 장충동족발,부전동 장충동족발 051-8066769
433,교촌치킨 초읍대공원점,통닭(치킨),051-8073492,부산광역시 부산진구 초읍동 288-6번지,부산광역시 부산진구 새싹로 274-1 (초읍동),386440.10693554,188739.754014187,영업/정상,,부산진구,초읍동,초읍동 교촌치킨 초읍대공원점,초읍동 교촌치킨 초읍대공원점 051-8073492
434,가야한방밀면,한식,051-8026888,부산광역시 부산진구 부전동 265-6,부산광역시 부산진구 중앙대로755번길 25 (부전동),387576.329222334,186522.015066566,영업/정상,https://pcmap.place.naver.com/restaurant/16429581/review/visitor#,부산진구,부전동,부전동 가야한방밀면,부전동 가야한방밀면 051-8026888
435,(주)부산롯데호텔(주주방),한식,051-8105601,"부산광역시 부산진구 부전동 503-15 롯데호텔부산, 지하1층","부산광역시 부산진구 가야대로 772, 지하1층 (부전동)",387271.299492377,186099.137533193,영업/정상,,부산진구,부전동,부전동 (주)부산롯데호텔(주주방),부전동 (주)부산롯데호텔(주주방) 051-8105601
436,가비,한식,,부산광역시 부산진구 부전동 266-25번지,부산광역시 부산진구 중앙대로743번길 6 (부전동),387614.216143518,186395.965233142,영업/정상,https://pcmap.place.naver.com/restaurant/1232049301/review/visitor#,부산진구,부전동,부전동 가비,부전동 가비 
437,행복한식탁,한식,051-8623460,부산광역시 부산진구 양정동 386-2번지 (1층),"부산광역시 부산진구 동평로 396 (양정동,(1층))",388344.111907025,188068.73850848,영업/정상,https://pcmap.place.naver.com/restaurant/1735757762/review/visitor#,부산진구,양정동,양정동 행복한식탁,양정동 행복한식탁 051-8623460
438,네네치킨,통닭(치킨),051-8049281,부산광역시 부산진구 범전동 63-6번지,부산광역시 부산진구 범양로 43 (범전동),387880.651275419,187442.896034538,영업/정상,,부산진구,범전동,범전동 네네치킨,범전동 네네치킨 051-8049281
439,朴서방네 도야지,한식,8175115,부산광역시 부산진구 전포동 340-1번지,부산광역시 부산진구 전포대로200번길 28 (전포동),388289.141145802,185869.026604064,영업/정상,,부산진구,전포동,전포동 朴서방네 도야지,전포동 朴서방네 도야지 8175115
440,건강제일바다장어,한식,051-8086773,부산광역시 부산진구 부전동 261-1번지 (1층),"부산광역시 부산진구 새싹로14번길 4 (부전동,(1층))",387480.209971212,186399.641831647,영업/정상,https://pcmap.place.naver.com/restaurant/16432325/review/visitor#,부산진구,부전동,부전동 건강제일바다장어,부전동 건강제일바다장어 051-8086773
441,세명코아,중국식,,부산광역시 부산진구 부전동 573-1번지,부산광역시 부산진구 서면문화로 54 (부전동),387618.822819678,186273.478853335,영업/정상,,부산진구,부전동,부전동 세명코아,부전동 세명코아 
442,흥미원,한식,051-6380552,부산광역시 부산진구 범천동 854-23번지,부산광역시 부산진구 범일로192번길 23 (범천동),387760.841295089,185036.087880993,영업/정상,,부산진구,범천동,범천동 흥미원,범천동 흥미원 051-6380552
443,도촌,한식,051-8064845,부산광역시 부산진구 부전동 524-18번지,부산광역시 부산진구 중앙대로691번길 55 (부전동),387273.823822869,185836.770575664,영업/정상,https://pcmap.place.naver.com/restaurant/16443752/review/visitor#,부산진구,부전동,부전동 도촌,부전동 도촌 051-8064845
444,라 퀴진 드 마리,경양식,051-809-8990,부산광역시 부산진구 전포동 361-9,"부산광역시 부산진구 전포대로176번길 12-5, 1층 (전포동)",388235.119213594,185612.479750668,영업/정상,https://pcmap.place.naver.com/restaurant/1758250651/review/visitor#,부산진구,전포동,전포동 라 퀴진 드 마리,전포동 라 퀴진 드 마리 051-809-8990
445,사계절포장마차산꼼장어,한식,051-8050396,부산광역시 부산진구 전포동 183-24,부산광역시 부산진구 동성로118번길 8 (전포동),388189.934676141,186545.331239719,영업/정상,,부산진구,전포동,전포동 사계절포장마차산꼼장어,전포동 사계절포장마차산꼼장어 051-8050396
446,요달의찜닭(서면점),한식,051-642-0423,부산광역시 부산진구 전포동 379-12,부산광역시 부산진구 황령대로74번길 27 (전포동),388345.986807373,185222.00975018,영업/정상,https://pcmap.place.naver.com/restaurant/1701120930/review/visitor#,부산진구,전포동,전포동 요달의찜닭(서면점),전포동 요달의찜닭(서면점) 051-642-0423
447,가정집밥상,한식,051-802-9455,부산광역시 부산진구 연지동 31-29번지,부산광역시 부산진구 성지로34번길 3 (연지동),387156.855870269,187993.499991361,영업/정상,https://pcmap.place.naver.com/restaurant/1290350150/review/visitor#,부산진구,연지동,연지동 가정집밥상,연지동 가정집밥상 051-802-9455
448,부산가야대패삼겹&밀면,식육(숯불구이),,부산광역시 부산진구 가야동 450-2,"부산광역시 부산진구 대학로 66, 2층 (가야동)",385307.140933194,185334.798554277,영업/정상,https://pcmap.place.naver.com/restaurant/1057601318/review/visitor#,부산진구,가야동,가야동 부산가야대패삼겹&밀면,가야동 부산가야대패삼겹&밀면 
449,일공이,중국식,051-8684543,부산광역시 부산진구 양정동 365-22번지,부산광역시 부산진구 양지로 18 (양정동),388506.45349817,187482.15756683,영업/정상,,부산진구,양정동,양정동 일공이,양정동 일공이 051-8684543
450,덮집회의,한식,051-893-7796,부산광역시 부산진구 가야동 462-5 1층,"부산광역시 부산진구 엄광로182번길 6, 지상1층 (가야동)",385339.690819801,185040.602935455,영업/정상,https://pcmap.place.naver.com/restaurant/1891636230/review/visitor#,부산진구,가야동,가야동 덮집회의,가야동 덮집회의 051-893-7796
451,한우고집,한식,051-8920731,부산광역시 부산진구 가야동 490,"부산광역시 부산진구 엄광로 134, 1-2층 (가야동)",384877.425241438,185024.83350212,영업/정상,https://pcmap.place.naver.com/restaurant/16474631/review/visitor#,부산진구,가야동,가야동 한우고집,가야동 한우고집 051-8920731
452,돌아온영웅,경양식,051-8928285,부산광역시 부산진구 당감동 619-12번지 지상2층,"부산광역시 부산진구 동평로27번길 6, 지상2층 (당감동)",385090.51797911,186990.025823678,영업/정상,,부산진구,당감동,당감동 돌아온영웅,당감동 돌아온영웅 051-8928285
453,부전분식,분식,051-8058068,부산광역시 부산진구 부전동 266-13번지,부산광역시 부산진구 새싹로8번길 42 (부전동),387642.281079114,186475.101320084,영업/정상,,부산진구,부전동,부전동 부전분식,부전동 부전분식 051-8058068
454,굽네치킨범천점,호프/통닭,,부산광역시 부산진구 범천동 851-1 대원상가,"부산광역시 부산진구 범일로192번길 54, 대원상가 1층 101,102호 (범천동)",387834.714347587,184965.427400521,영업/정상,,부산진구,범천동,범천동 굽네치킨범천점,범천동 굽네치킨범천점 
455,이모네김밥,김밥(도시락),,부산광역시 부산진구 가야동 150-29번지,"부산광역시 부산진구 가야공원로 22, 지상1층 (가야동)",384883.719685769,185478.722821063,영업/정상,https://pcmap.place.naver.com/restaurant/37955149/review/visitor#,부산진구,가야동,가야동 이모네김밥,가야동 이모네김밥 
456,푸라닭 부산서면전포점,호프/통닭,,부산광역시 부산진구 전포동 886-1,"부산광역시 부산진구 동천로 34-1, 1층 (전포동)",387878.236508562,185557.632888378,영업/정상,,부산진구,전포동,전포동 푸라닭 부산서면전포점,전포동 푸라닭 부산서면전포점 
457,도우개러지(dough garage),기타,051-804-6747,부산광역시 부산진구 전포동 674-15,"부산광역시 부산진구 서전로46번길 8, 1층 (전포동)",388064.306172994,186192.635813114,영업/정상,https://pcmap.place.naver.com/restaurant/1049952321/review/visitor#,부산진구,전포동,전포동 도우개러지(dough garage),전포동 도우개러지(dough garage) 051-804-6747
458,처갓집양념치킨더블유개금점,호프/통닭,051893-1116,부산광역시 부산진구 개금동 451-12번지,"부산광역시 부산진구 가야대로 411, 1층 105호 (개금동, 개금역스마트더블유)",383768.357671759,185583.326288318,영업/정상,,부산진구,개금동,개금동 처갓집양념치킨더블유개금점,개금동 처갓집양념치킨더블유개금점 051893-1116
459,선미정,한식,051-8928181,부산광역시 부산진구 개금동 566-16번지 외1필지,"부산광역시 부산진구 엄광로44번길 32 (개금동,외1필지)",384133.453577714,184944.946784813,영업/정상,https://pcmap.place.naver.com/restaurant/37966180/review/visitor#,부산진구,개금동,개금동 선미정,개금동 선미정 051-8928181
460,남도식당,한식,051-637-7702,부산광역시 부산진구 범천동 839-16번지,"부산광역시 부산진구 자유평화로 21-14, 1층 (범천동)",387885.702655073,184512.415231238,영업/정상,,부산진구,범천동,범천동 남도식당,범천동 남도식당 051-637-7702
461,303초읍,한식,,부산광역시 부산진구 초읍동 296-46,"부산광역시 부산진구 월드컵대로 466, 2층 (초읍동)",386656.328921799,188978.356660867,영업/정상,,부산진구,초읍동,초읍동 303초읍,초읍동 303초읍 
462,애월,한식,,부산광역시 부산진구 부전동 117-8번지,"부산광역시 부산진구 동천로107번길 26, 1,2층 (부전동)",387708.56572388,186295.233836859,영업/정상,https://pcmap.place.naver.com/restaurant/1341891005/review/visitor#,부산진구,부전동,부전동 애월,부전동 애월 
463,투뿔한우,횟집,,부산광역시 부산진구 부전동 526-12,"부산광역시 부산진구 부전로 35, 1층 (부전동)",387266.861129807,185738.889834082,영업/정상,,부산진구,부전동,부전동 투뿔한우,부전동 투뿔한우 
464,가야정,한식,,부산광역시 부산진구 가야동 136-46번지,"부산광역시 부산진구 가야대로 527, 1층 (가야동)",384870.233374275,185736.420009323,영업/정상,,부산진구,가야동,가야동 가야정,가야동 가야정 
465,셰르라이프앤스타일(Cher Life&Style),기타,,부산광역시 부산진구 전포동 307-27,"부산광역시 부산진구 서전로68번길 40, 2층 (전포동)",388287.403981968,186054.504221163,영업/정상,https://pcmap.place.naver.com/restaurant/1040434982/review/visitor#,부산진구,전포동,전포동 셰르라이프앤스타일(Cher Life&Style),전포동 셰르라이프앤스타일(Cher Life&Style) 
466,동백국밥,한식,,부산광역시 부산진구 전포동 346-13,"부산광역시 부산진구 서전로58번길 118, 1층 (전포동)",388195.326148903,185655.521896815,영업/정상,https://pcmap.place.naver.com/restaurant/1795833998/review/visitor#,부산진구,전포동,전포동 동백국밥,전포동 동백국밥 
467,빨간병아리 서면본점,한식,051-819-9888,부산광역시 부산진구 범천동 868-33,"부산광역시 부산진구 신천대로65번길 38, 2층 (범천동)",387464.197740822,185208.539655943,영업/정상,,부산진구,범천동,범천동 빨간병아리 서면본점,범천동 빨간병아리 서면본점 051-819-9888
468,꿀배미할매 김치찌개,한식,,부산광역시 부산진구 범전동 26-72,"부산광역시 부산진구 경마장로 15, 2층 일부호 (범전동)",387983.769071166,187326.330354313,영업/정상,https://pcmap.place.naver.com/restaurant/1925936063/review/visitor#,부산진구,범전동,범전동 꿀배미할매 김치찌개,범전동 꿀배미할매 김치찌개 
469,라마앤바바나,"외국음식전문점(인도,태국등)",051-8175518,부산광역시 부산진구 부전동 225-1번지,"부산광역시 부산진구 중앙대로680번길 38, 2층 (부전동)",387745.487200248,185731.732471732,영업/정상,https://pcmap.place.naver.com/restaurant/31424496/review/visitor#,부산진구,부전동,부전동 라마앤바바나,부전동 라마앤바바나 051-8175518
470,니가아는술집 아차(ach.cha),분식,,"부산광역시 부산진구 부전동 187-6 ,9","부산광역시 부산진구 중앙대로680번가길 33-3 (부전동,,9)",387687.063868058,185909.603134702,영업/정상,,부산진구,부전동,부전동 니가아는술집 아차(ach.cha),부전동 니가아는술집 아차(ach.cha) 
471,불막열삼 개금점,한식,051-8955876,부산광역시 부산진구 개금동 167-8,부산광역시 부산진구 가야공원로14번길 66 (개금동),384549.306760363,185546.373566909,영업/정상,,부산진구,개금동,개금동 불막열삼 개금점,개금동 불막열삼 개금점 051-8955876
472,연지식당,한식,051-818-8127,부산광역시 부산진구 연지동 72-15번지 (1층),"부산광역시 부산진구 성지로14번길 8, 1층 (연지동)",387200.22502883,187771.583916807,영업/정상,,부산진구,연지동,연지동 연지식당,연지동 연지식당 051-818-8127
473,남경반점,중국식,051-8661241,부산광역시 부산진구 양정동 445-316번지,부산광역시 부산진구 양성로59번길 15 (양정동),387924.735360175,187698.120721915,영업/정상,https://pcmap.place.naver.com/restaurant/16447865/review/visitor#,부산진구,양정동,양정동 남경반점,양정동 남경반점 051-8661241
474,투껍스,기타,051-8971621,부산광역시 부산진구 당감동 334-3,부산광역시 부산진구 당감서로 60 (당감동),385505.381544738,187077.789959577,영업/정상,https://pcmap.place.naver.com/restaurant/1372002022/review/visitor#,부산진구,당감동,당감동 투껍스,당감동 투껍스 051-8971621
475,알쭈 당감점,식육(숯불구이),051-9144151,부산광역시 부산진구 당감동 387-3,부산광역시 부산진구 당감서로 56 (당감동),385520.367652076,187048.281539004,영업/정상,,부산진구,당감동,당감동 알쭈 당감점,당감동 알쭈 당감점 051-9144151
476,테모리,한식,051-8925386,부산광역시 부산진구 개금동 850 지상1층 일부,"부산광역시 부산진구 복지로 44 (개금동, 지상1층 일부)",384034.596577574,185206.363514817,영업/정상,https://pcmap.place.naver.com/restaurant/1238820598/review/visitor#,부산진구,개금동,개금동 테모리,개금동 테모리 051-8925386
477,창연횟집,횟집,051-8024465,부산광역시 부산진구 전포동 202-13번지,부산광역시 부산진구 서전로 63 (전포동),388239.651707069,186258.574228923,영업/정상,https://pcmap.place.naver.com/restaurant/16461412/review/visitor#,부산진구,전포동,전포동 창연횟집,전포동 창연횟집 051-8024465
478,서울손칼국수,분식,051-6476898,부산광역시 부산진구 범천동 881-9,부산광역시 부산진구 범일로131번길 79 (범천동),387529.2224894,184789.004483263,영업/정상,https://pcmap.place.naver.com/restaurant/19695848/review/visitor#,부산진구,범천동,범천동 서울손칼국수,범천동 서울손칼국수 051-6476898
479,주모의주방,호프/통닭,051-8057660,부산광역시 부산진구 연지동 30-11번지,부산광역시 부산진구 성지로 35 (연지동),387112.744952661,187993.914010667,영업/정상,https://pcmap.place.naver.com/restaurant/1952730158/review/visitor#,부산진구,연지동,연지동 주모의주방,연지동 주모의주방 051-8057660
480,화승곱창,한식,051-8057720,부산광역시 부산진구 전포동 660-17번지,부산광역시 부산진구 전포대로255번길 43-10 (전포동),387888.095445737,186366.578539165,영업/정상,https://pcmap.place.naver.com/restaurant/37952170/review/visitor#,부산진구,전포동,전포동 화승곱창,전포동 화승곱창 051-8057720
481,타카라멘,일식,,부산광역시 부산진구 부전동 515-37 지상1층,"부산광역시 부산진구 중앙대로691번가길 25-5, 지상1층 (부전동)",387197.970461389,185959.085979968,영업/정상,https://pcmap.place.naver.com/restaurant/1725445256/review/visitor#,부산진구,부전동,부전동 타카라멘,부전동 타카라멘 
482,원카츠(당감점),일식,,부산광역시 부산진구 당감동 269-41,부산광역시 부산진구 당감로34번길 21 (당감동),385832.259170241,187002.42620511,영업/정상,,부산진구,당감동,당감동 원카츠(당감점),당감동 원카츠(당감점) 
483,장(張)참치,일식,051-805-8765,부산광역시 부산진구 부전동 474-108 (1층),"부산광역시 부산진구 부전로96번길 11 (부전동,(1층))",387211.224901582,186332.458849117,영업/정상,,부산진구,부전동,부전동 장(張)참치,부전동 장(張)참치 051-805-8765
484,동굴식당,한식,051-6327117,부산광역시 부산진구 범천동 845-126번지,"부산광역시 부산진구 범일로154번길 24, 지상1일부층 (범천동)",387727.262230289,184659.397394524,영업/정상,,부산진구,범천동,범천동 동굴식당,범천동 동굴식당 051-6327117
485,오말짜비어,호프/통닭,,부산광역시 부산진구 당감동 393-1번지,부산광역시 부산진구 동평로 69 (당감동),385528.644875866,187034.032390631,영업/정상,https://pcmap.place.naver.com/restaurant/37039372/review/visitor#,부산진구,당감동,당감동 오말짜비어,당감동 오말짜비어 
486,고기면 구으리,한식,051-8074789,부산광역시 부산진구 부전동 172-4번지,부산광역시 부산진구 중앙대로680번가길 34 (부전동),387737.409426845,185908.552891815,영업/정상,,부산진구,부전동,부전동 고기면 구으리,부전동 고기면 구으리 051-8074789
487,서면연탄갈비,한식,051-809-3848,부산광역시 부산진구 부전동 524-35번지 1층,"부산광역시 부산진구 부전로 46, 1층 (부전동)",387259.151778274,185827.382168526,영업/정상,https://pcmap.place.naver.com/restaurant/16441749/review/visitor#,부산진구,부전동,부전동 서면연탄갈비,부전동 서면연탄갈비 051-809-3848
